리뷰,rep,index,Processing
부대시설 음식점도 나름 다양하고 강아지랑 애기들 오가는 분위기가 평화로움.,3,47,"['부대', '시설', '음식점', '도', '나름', '다양하다', '강아지', '랑', '애기', '오가다', '분위기', '평화로움']"
평일 저녁인데도 사람이 많음.,0,48,"['평일', '저녁', '인데', '도', '사람', '많다']"
관광온 외국인들이 많이 보였다.,1,48,"['관광', '온', '외국인', '많이', '보이다']"
돗자리에 앉아 분수쇼를 보며 배달음식을 먹고 술 마시기 좋은 분위기가 형성되어 있슴.,2,48,"['돗자리', '앉다', '분수', '쇼', '보다', '배달', '음식', '먹다', '술', '마시기', '좋다', '분위기', '형성', '되어다', '있슴']"
반포에서의 야시장은 가히 최고!,0,49,"['반포', '에서의', '야시장', '은', '가히', '최고']"
오픈을 조금 더 빨리 하면 좋겠지만 아쉽게도 6시부터 오픈..,1,49,"['오픈', '더', '빨리', '하다', '좋다', '아쉽다', '6시', '오픈', '..']"
야시장과 세빛둥둥섬을 제외하고는 아무것도 할 것이 없는 것도 조금 단점..?! 그래도 음식은 대부분 맛있어요😊…,2,49,"['야시장', '세빛둥둥섬', '제외', '하고는', '아무', '도', '하다', '없다', '도', '단점', '..?!', '음식', '은', '대부분', '맛있다', '😊']"
고속터미널역에서 걸어서 25분 정도 걸렸어요.,0,50,"['고', '속', '터미널', '역', '걸다', '25분', '정도', '걸리다']"
주차공간도 넓으니 차로 와도 좋겠네요.,1,50,"['주차공간', '도', '넓다', '차로', '와도', '좋다']"
평일은 한산했습니다.,2,50,"['평일', '은', '한산하다']"
날 좋을 때 와보면 더 좋을 것 같아요.,3,50,"['날', '좋다', '오다', '보다', '더', '좋다']"
불빛도 이쁘고 배경음악들도 좋습니다,0,51,"['불빛', '도', '이쁘다', '배경음악', '도', '좋다']"
다만 주말같을때는 주차 30~40분 대기..,1,51,"['주말', '는', '주차', '30~40분', '대기', '..']"
뚜벅이가 최고요,2,51,"['뚜벅', '최고', '요']"
"7m이상되는 대교옆단 음악분수의 현란함과 수상보트의 공연으로
볼만하고 공원이 깨끗한 편이었으나 한쪽으로만 분수가 설치되어 구경인파가 몰려있고 공원크기에 비해 외부에 화장실,쓰레기처리시설,편익시설 등이 부족한 듯 보였습니다.",0,52,"['m', '되다', '대교', '옆단', '음악분수', '현란하다', '수상', '보트', '공연', '\r\n', '볼', '만', '하고', '공원', '깨끗하다', '펴다', '한쪽', '으로만', '분수', '설치', '되어다', '경', '인파', '몰리다', '공', '원', '크기', '비다', '외부', '화장실', '쓰레기', '처리', '시설', '편익', '시설', '부족하다', '듯', '보이다']"
사람들이 많이 찾는 곳이라 그런지 주변환경이 깔끔하게 잘 정리되어 있습니다.,0,53,"['사람', '많이', '찾다', '곳', '이라', '그렇다', '주변', '환경', '깔끔하다', '자다', '정리', '되어다']"
여름밤 더위 식히기 딱 좋은 곳,1,53,"['여름밤', '더위', '식히다', '좋다', '곳']"
낮에 와서 좀 허전했어요,0,54,"['낮', '오다', '허전하다']"
그러나 걷으면서 둘려볼때 장식품 디자인 보는것 좋았어요,1,54,"['걷다', '두다', '볼때', '장식품', '디자인', '보다', '좋다']"
저녁에 밤에 오면 주변이 더 이쁘고 좋을것 같아요,2,54,"['저녁', '밤', '오다', '주변', '더', '이쁘다', '좋다']"
바람세려 운동으로 느끼는 한강의 멋 느끼고요,3,54,"['바람', '세려', '운동', '느끼다', '한강', '멋', '느끼다']"
자전거 타시는분 낚시하시는분 가족끼리 나들이 나오신분 사람이 꽤 많아요~~^^,0,55,"['자전거', '분', '낚시', '하다', '분', '가족', '끼리', '나들이', '나오다', '신분', '사람', '꽤', '많다', '~~^^']"
관리가 잘되는듯 합니다.,1,55,"['관리', '잘', '되다', '하다']"
깨끗하고 좋아요~,2,55,"['깨끗하다', '좋다']"
선선한 날씨여서 지금가기 딱 좋습니다~,0,56,"['선선', '한', '날씨', '여서', '지금', '가기', '좋다']"
사람이 많고 편의점이나 화장실 이용할때마다 줄을 서야 할 정도로 몰리니 참고하시고 저녁에 주차된 차량들 빠지는데 한참 걸립니다...,0,57,"['사람', '많다', '편의점', '이나', '화장실', '이용', '하다', '마다', '줄', '서다', '하다', '정도', '몰리다', '참고', '하다', '저녁', '주차', '되다', '차량', '빠지다', '한참', '걸리다']"
그래도 시원하고 좋네요,1,57,"['시원하다', '좋다']"
"동작대교 쪽에서가는길 에 구름까페
와 노을까페가 눈앞에 보이네요",0,58,"['동작대교', '쪽', '에서가', '늘다', '구름', '까페', '\r\n', '오다', '노을', '까페', '눈앞', '보이다']"
"멋지
군요 좀더가보면 더리버까페가 있죠",1,58,"['멋지다', '\r\n', '군요', '좀더', '가보다', '더', '리버', '까페']"
멋진배도 있고커피도 한잔할수있어 좋아요,2,58,"['멋지다', '배다', '커피', '도', '한잔', '하다', '좋다']"
오늘은 공사중이군요,3,58,"['오늘', '은', '공', '중이', '군', '요']"
"좀
아쉬워 요",4,58,"['\r\n', '아쉽다', '요']"
"음악이 나오는 무지개분수를 볼 수 있어서
정말 낭만적이에요",0,59,"['음악', '나오다', '무지개분수', '볼', '수', '\r\n', '정말', '낭만', '적', '이에요']"
잠수교 산책하기에도 좋구요,1,59,"['잠수교', '산책', '하다', '좋다']"
세빛둥둥섬 안에 있는 pim이라는 키즈카페도 잘되어있어요,2,59,"['세빛둥둥섬', '안', 'pim', '이라는', '키즈', '카페', '도', '잘', '되어다']"
단지 비용은 비쌉니다,3,59,"['비용', '은', '비싸다']"
세빛둥둥섬 반대편 쪽으로 계속 가다보면 아이들 무료놀이터 있어요,4,59,"['세빛둥둥섬', '반대편', '쪽', '계속', '가다', '보다', '무료', '놀이터']"
거기도 아이들이 좋아해서 자주갔네요,5,59,"['거기', '도', '좋아하다', '자주', '가다']"
"주말에는 주차하는 차가 많아서
잠수교 길이 많이 막혀요",6,59,"['주말', '에는', '주차', '하다', '차갑다', '많다', '\r\n', '잠수교', '길이', '많이', '막히다']"
돗자리 없이도 앉을 곳이 많아 편하고 안에 건물들도 적당히 화려하게 꾸며놔서 좋다.,0,60,"['돗자리', '없다', '앉다', '곳', '많다', '편하다', '안', '건물', '도', '적당하다', '화려하다', '꾸미다', '놓다', '좋다']"
산책하기가 좋아 날씨 맑을 때마다 항상 생각나는 곳.,1,60,"['산책', '하다', '좋다', '날씨', '맑다', '마다', '항상', '생각나다', '곳']"
서울 한강에서 즐기는 피크닉.,0,61,"['서울', '한강', '즐기다', '피크닉']"
무엇보다 그늘막 텐트 설치가 가능한 공원이라는 점이 매력적이다.,1,61,"['보다', '그늘', '막', '텐트', '설치', '가능하다', '공원', '이라는', '점', '매력', '적', '이다']"
날씨만 좋으면 진짜 최고의 한강 경치를 만끽할 수 있는 곳.,2,61,"['날씨', '만', '좋다', '진짜', '최고', '한강', '경치', '만끽', '하다', '수', '곳']"
"당연하지만 배달음식도 가능하고 근처 편의점에서 라면이나 분식도 구매 가능하며, 저녁에는 새빛둥둥섬과 반포대교의 라이트 점등으로 무척 멋진 야경을 볼 수 있는 장소.",3,61,"['당연하다', '배달', '음식', '도', '가능하다', '근처', '편의점', '라면', '이나', '분식', '도', '구매', '가능하다', '저녁', '에는', '새', '빛', '섬', '반포대교', '라이트', '점등', '무척', '멋지다', '야경', '볼', '수', '장소']"
연인들에게 가족들에게 정말 좋은 휴식처가 되어주는 곳이다.,4,61,"['연인', '가족', '정말', '좋다', '휴식', '처가', '되어다', '곳', '이다']"
"주차는 반포대교 노상 공영 주차장을 이용하면 되고, 화장실은 미니스탑 편의점 옆에 위치해 있으며 공간은 많지 않지만 깨끗하게 관리되고 있다.",5,61,"['주차', '는', '반포대교', '노상', '공영', '주차장', '이용', '하다', '되다', '화장실', '은', '미니', '스탑', '편의점', '옆', '위치', '하다', '공간', '은', '많다', '않다', '깨끗하다', '관리', '되다']"
"반포대교 달빛 무지개 분수는 평일 정오, 오후8시, 오후 8시30분, 오후9시 4번 운영하며, 주말에는 오후 7시 30분에 추가 운영하고 매 운영시 20분간 계속된다.",6,61,"['반포대교', '달빛', '무지개', '분수', '는', '평일', '정오', '오후', '8시', '오후', '8시', '30분', '오후', '9시', '번', '운영', '하다', '주말', '에는', '오후', '7시', '30분', '추가', '운영', '하고', '운영', '시', '20분', '간', '계속', '되다']"
매주 금토 저녁에 야시장이 열리고 있다.,0,62,"['매주', '금토', '저녁', '야시장', '열리다']"
"야시장이라지만 먹거리 위주의 시장이고, 특색있는 푸드트럭이 많다.",1,62,"['야시장', '이라', '먹거리', '위주', '시장', '이고', '특색', '푸드', '트럭', '많다']"
명동보다 훨씬 저렴하고 양도 만족스러워서 관광객들에게도 께 도움이 될 것.,2,62,"['명동', '보다', '저렴하다', '양도', '만족스럽다', '관광객', '에게도', '께', '도움', '되다']"
길 건너 새빛둥둥섬이 있다.,3,62,"['길', '건너', '새', '빛', '섬']"
분수가 나오는 시간이 있는데 찾아보고 오는게 좋을듯.,0,63,"['분수', '나오다', '찾아보다', '오다', '좋다']"
우연히 본 분수쇼가 너무 예뻣음.,1,63,"['우연히', '보다', '분수', '쇼', '너무', '예뻣음']"
반포한강공원 말해뭐해.,2,63,"['반포', '한강', '공원', '말', '하다', '뭐해']"
화장실휴지도 있고… 자세히,3,63,"['화장실', '휴지', '도', '자세하다']"
버스잘못타서 반대로 가야는데 건너질못해 반포대교 고아되버렸어요 ㅠㅠ,0,64,"['버스', '잘', '못', '반대', '가다', '건너다', '반포대교', '곱다', '버리다', 'ㅠㅠ']"
그덕에 반포대교 운동하시는 분들 구경 실컷했네요,1,64,"['덕', '반포대교', '운동', '하다', '분들', '구경', '실컷', '하다']"
시원시원한곳이었네요,2,64,"['시원시원하다', '곳', '이다']"
근처 아파트도 뜨아~~~,3,64,"['근처', '아파트', '도', '뜨다', '~~~']"
낮에도 밤에도 예쁜 반포한강공원.,0,65,"['낮', '에도', '밤', '에도', '예쁘다', '반포', '한강', '공원']"
잠수교에서 시내버스 이용도 가능.,1,65,"['잠수교', '시내버스', '이용도', '가능']"
아들을 잃은 아픈 사고가 있었던 장소.,2,65,"['아들', '잃다', '아프다', '사고', '장소']"
와인시음회 참여후 연예인 차 타고 지하철까지,0,66,"['오다', '회', '참여', '후', '연예인', '차', '타고', '지하철']"
금토 밤도깨비야시장이.,0,67,"['금토', '밤', '도깨비', '야시장']"
열리고 공원에서 시원한 바람을 느끼며 먹는 야식은 굿.,1,67,"['열리다', '공원', '시원하다', '바람', '느끼다', '먹다', '야식', '은', '굿']"
새빛섬구경도하고 멋진 한강 야경은 보나스,2,67,"['새', '빛', '서다', '경도', '하고', '멋지다', '한강', '야경', '은', '보', '나스']"
자전거 타기 좋습니다.,0,68,"['자전거', '좋다']"
피크닉도 좋음,1,68,"['피크닉', '도', '좋다']"
"""미교""버스킹도 봤당!!",0,69,"['밉다', '교', '버스킹', '도', '보다', '!!']"
목소리 감성울림ㅜㅜ!!,1,69,"['목소리', '감성', '울림', 'ㅜㅜ', '!!']"
맛있는푸드 트럭  천지~~ 차도 많구 사람두 많구 씐나고 맞다 차갖구가믕..... 핡...,2,69,"['맛있다', '푸드', '트럭', '천지', '~~', '차도', '많다', '사람', '두', '많다', '씐나', '고', '맞다', '차', '갖다', '믕', '.....', '핡']"
한숨100번나옴 들어가는 입구찾아 3번 왔다갔다..,3,69,"['한숨', '100', '번', '나오다', '들어가다', '입구', '찾다', '번', '오다', '가다', '..']"
네비잘 찍으셔야함,4,69,"['비', '자다', '찍다', '야하다']"
"화장실 미리 갔다 출발해야하고 물티슈 필수템 돗자리,텐트는 개인취향~",5,69,"['화장실', '미리', '가다', '출발', '하다', '물티슈', '필수', '템', '돗자리', '텐트', '는', '개인', '취향']"
언제나 야경이 멋있는 곳이에요~,0,70,"['언제나', '야경', '멋있다', '곳', '이에요']"
환상의 산책공간.반려견 최고의 산책길.반려견 동반 환경환상의 산책공간,0,71,"['환상', '산책', '공간', '반려견', '최고', '산책길', '반려견', '동반', '환경', '환상', '산책', '공간']"
한강  야경은 역시 반포입니다,0,72,"['한강', '야경', '은', '역시', '반포', '이다']"
반포한강공원은 이번에 처음 가봤는데 너무 깨끗하고 이뻐서 놀랐어요.,0,73,"['반포', '한강', '공원', '은', '처음', '가보다', '너무', '깨끗하다', '이쁘다']"
특히 늦은 오후에 잔디위에 돗자리깔고 앉아서 음식 먹으며 한강구경을 하니 해외 유명한 공원들 하나도 부럽지않을 정도로 너무 좋았습니다.,1,73,"['특히', '늦다', '오후', '잔디', '위', '돗자리', '깔다', '앉다', '음식', '먹다', '한강', '구경', '하니', '해외', '유명하다', '공원', '도', '부럽다', '않다', '정도', '너무', '좋다']"
"잠수교뚜벅뚜벅축제기간 이라아이 들과나온 부모 님,연인 들,기후 온난 화개선 에적극 참여 하는자원 봉사자등, 많은 분들 이음식 포차를곁들인음악을 감상하 시면서축제를 즐기고 있습니다.",0,74,"['잠수교', '뚜벅뚜벅', '축제', '기간', '이르다', '들다', '나오다', '부모', '님', '연인', '들다', '기후', '온난', '화', '개선', '적극', '참여', '하다', '자원', '봉사', '자등', '많다', '분들', '음식', '포차', '곁들이다', '음악', '감상', '시', '면서', '축제', '즐기다']"
한강이이 정도로 즐길문화가 다양 하리라고는…,1,74,"['한강', '이이', '정도', '즐기다', '문화', '다양', '하리', '라고는']"
야경좋고 밤도깨비 야시장 음식도 맛있습니다.,0,75,"['야경', '좋다', '밤', '도깨비', '야시장', '음식', '도', '맛있다']"
