리뷰,rep,index,Processing
"퇴역군함으로 전시된 공간도 매력적이고, 날이 좋아져 잔디밭에 가림텐트로 즐거운 시간 보내는 사람들도 여유로워 보여 좋네요.",1,49,"['퇴역', '군함', '전시', '되다', '공간', '도', '매력', '적', '이고', '날', '좋아지다', '잔디밭', '가림', '텐트', '즐겁다', '보내다', '사람', '도', '여유', '워', '보이다', '좋다']"
그런데 몰리는 사람들보다 좁은 주차장은 개선이 조금 필요할 것 같습니다.,2,49,"['몰리다', '사람', '보다', '좁다', '주차장', '은', '개선', '필요하다']"
편의점라면도 먹고 오리배도 타고 아주 즐거운경험이였습니다,0,50,"['편의점', '라면', '도', '먹다', '오리', '배다', '타고', '아주', '즐겁다', '경험', '이다']"
"한강공원 까지 쾌적한 산책길과, 행복한 휴식을 취할수 있는곳.",0,51,"['한강', '공원', '쾌적하다', '산책길', '행복하다', '휴식', '취할수', '곳']"
돈 안들이고 살 뺄수있는 최고의 장소.,1,51,"['돈', '안', '이고', '살', '빼다', '최고', '장소']"
꾸준히 걷거나 뛰다보면 건강이 아주 좋아집니다. ^^,2,51,"['꾸준하다', '걷다', '뛰다', '보다', '건강', '아주', '좋아지다', '^^']"
서울 서북부 지역 한강공원중엔 제일 인지도가 높은 곳입니다.,0,52,"['서울', '서', '북부', '지역', '한강', '공원', '중', '엔', '제일', '인지도', '높다', '곳', '이다']"
2021년 12월 현재 기존의 편의점업체(711)가 모두 폐점 후 빠졌고 별도의 부유시설을 갖춰서 이마트24를 위시한 SSG 계통 점포들로 채워져 있습니다.,1,52,"['2021년', '12월', '현재', '기존', '편의점', '업체', '711', '가다', '폐점', '후', '빠지다', '별도', '부유', '시설', '갖추다', '이마트', '24', '위시', '한', 'SSG', '계통', '점포', '채우다']"
이곳의 이마트24는 전보다는 작은규모에 라면과 안주류 판매에 최적화된 매장이라 일상용품을 구매하러 오신거라면 비추천합니다.,2,52,"['곳', '이마트', '24', '늘다', '전', '보다는', '작다', '규모', '라면', '안주', '류', '판매', '최적화', '되다', '매장', '이라', '일상', '용품', '구매', '하다', '오다', '비추다', '천하다']"
특히 라면같은경우엔 인덕션 조리용기와 기계이용료까지 포함된 가격(평균 2500원)이기 때문에 주의를 요합니다.,3,52,"['특히', '라면', '경우', '엔', '인덕션', '조리', '용기', '기계', '이용', '료', '포함', '되다', '가격', '평균', '2500원', '이기', '때문', '주의', '요', '하다']"
전보다 매장들 규모가 줄어든건 불만이지만 그래도 둔치가 아닌 물 위에서 라면을 먹는 경험은 특별하네요.,4,52,"['전보', '다', '매장', '규모', '줄어들다', '불만', '두다', '아니다', '물', '위', '라면', '먹다', '경험', '은', '특별하다']"
5월에 한강공원 은 환상적인 야경과 시원한바람 가까운 최고의 힐링 장소~~,0,53,"['5월', '한강', '공원', '은', '환상', '적', '인', '야경', '시원하다', '바람', '가깝다', '최고', '힐링', '장소', '~~']"
서울함 공원과스타벅스가 있어서 조용히 시간 보내기 좋다.,0,54,"['서울', '함', '공원', '스타벅스', '조용하다', '보내다', '좋다']"
산책로도 잘 되어 있고 주차장 바로 옆에 시설좋은 아이들 놀이터고 있어서 아이들과 함께 하기도 좋은 곳.,1,54,"['산책로', '도', '자다', '되어다', '주차장', '옆', '시설', '좋다', '놀이터', '고', '하다', '좋다', '곳']"
이곳은 한강의 성수대교가 보이고 한강 수영장이 인접한 곳이다.,0,55,"['곳', '은', '한강', '성수대교', '보이', '고', '한강', '수영장', '인접', '한', '곳', '이다']"
야경이 정말 아름다운 곳이고 날씨가 좋으면 공원에 많은 사람들이 산책도 하고 나들이하는 곳이다.,1,55,"['야경', '정말', '아름답다', '곳', '이고', '날씨', '좋다', '공원', '많다', '사람', '산책', '도', '하다', '나들이', '하다', '곳', '이다']"
운동하는 사람들도 많다.,2,55,"['운동', '하다', '사람', '도', '많다']"
옆에는 서울군함공원도 있다.,3,55,"['옆', '에는', '서', '울', '군함', '공원', '도']"
This is where the Seongsu Bridge of the Han River is seen and the Han River pool is adjacent.,4,55,"['This', 'is', 'where', 'the', 'Seongsu', 'Bridge', 'of', 'the', 'Han', 'River', 'is', 'seen', 'and', 'the', 'Han', 'River', 'pool', 'is', 'adjacent']"
"If the night view is really beautiful and the weather is good, there are lots of people in the park for a walk and a getaway.",5,55,"['If', 'the', 'night', 'view', 'is', 'really', 'beautiful', 'and', 'the', 'weather', 'is', 'good', 'there', 'are', 'lots', 'of', 'people', 'in', 'the', 'park', 'for', 'a', 'walk', 'and', 'a', 'getaway']"
There are many people who exercise.,6,55,"['There', 'are', 'many', 'people', 'who', 'exercise']"
Next to it is the Seoul Warship Park.,7,55,"['Next', 'to', 'it', 'is', 'the', 'Seoul', 'Warship', 'Park']"
강아지들하고 산책하기 너무좋아요.,0,56,"['강아지', '하고', '산책', '하다', '너무', '좋다']"
조금 쌀쌀해서 담요챙겨갔어요.,1,56,"['쌀쌀하다', '담요', '챙기다', '가다']"
날 따뜻해지면 다시가려구요^^,2,56,"['날', '따뜻하다', '다시', '가다', '^^']"
"망원유수지공원은 주변 여타 한강공원보다 인프라가 발전되어있고 경관도 수려하며 양화,성산대교 야경과 산책로또한 너무좋습니다",0,57,"['망원', '유수지', '공원', '은', '주변', '여타', '한강', '공원', '보다', '인프라', '발전', '되어다', '경관', '도', '수려', '하다', '양화', '성산대교', '야경', '산책로', '너무', '좋다']"
야경과 강바람~친구들..,0,58,"['야경', '강바람', '친구', '..']"
그리고 편의점 라면 최고였습니다.,1,58,"['편의점', '라면', '최고', '이다']"
즉서조리기 라면은 봉지당 3500입니다,2,58,"['서', '조', '리기', '라면', '은', '봉지', '당', '3500', '이다']"
"날씨가 좋을때 더 좋은 장소
운동하는 사람, 산책하는 사람 많음!",0,59,"['날씨', '좋다', '더', '좋다', '장소', '\r\n', '운동', '하다', '사람', '산책', '하다', '사람', '많다']"
가서 한강도 구경하고 한낮의 휴식을 만끽하시길..!,1,59,"['가다', '한강', '도', '구경', '하고', '한낮', '휴식', '만끽', '하다', '..!']"
오랜만에 다녀왔고 힐링하러 다녀왔는데~너무 좋았습니다.,0,60,"['오랜', '만', '다녀오다', '힐링', '하다', '다녀오다', '너무', '좋다']"
집에서 멀고 또 오래 기다렸다..,0,61,"['집', '멀다', '오래', '기다리다', '..']"
맛본 곳..,1,61,"['맛보다', '곳', '..']"
티비에 나왔다고 바로 사람이 많아지는...ㅠ,2,61,"['티비', '나오다', '사람', '많아지다', 'ㅠ']"
한 1시간 넘게 기다린듯..,3,61,"['하다', '1시간', '넘다', '기다리다', '..']"
가게가 그리 넓지는 않은듯..주방도 협소..,4,61,"['가게', '그리다', '넓다', '않다', '..', '주방', '도', '협소', '..']"
일단 늘라운 가격...아구찜은 시간이 걸리는듯 수육부터 나왔는데..,5,61,"['늘', '라', '운', '가격', '아구찜', '은', '걸리다', '수육', '나오다', '..']"
소자가 양이 많았다 소주 3병은 마실듯..ㅋ,6,61,"['소자', '양', '많다', '소주', '병', '은', '말다', '..', 'ㅋ']"
"고기와 부추무침 무말랭이  이렇게 나왔다 맛도 괜찮은듯..그리고 나온 아구찜 중자 토실한 콩나물과 튼실한 아구
내생각엔 고추기름을 쓰신듯..좀 느끼한 맛..",7,61,"['고기', '부추', '무치다', '무', '말랭이', '이렇게', '나오다', '맛', '도', '괜찮다', '듯', '..', '나오다', '아구찜', '중', '토실하다', '콩나물', '튼실하다', '아구', '\r\n', '내', '생각', '엔', '고추기름', '쓸다', '..', '느끼하다', '맛', '..']"
매운맛은 부족함..나름에 깔끔함은 없이 고추기름일듯함에 좀 느끼함 그리고 싱거운등함...그래도 가격대비 맛과 양 괜찮았음...,8,61,"['맵다', '맛', '은', '부족함', '..', '나름', '깔끔하다', '없이', '고추기름', '이다', '함', '느끼하다', '싱겁다', '등함', '가격', '대비', '맛', '양', '괜찮다']"
아숴운점은 가족들이 운영하는지..,9,61,"['숴운점', '은', '가족', '운영', '하다', '..']"
아님 손님이 많은지 얼마 안되서 그런지..정신없고 서로 사인이 안 맞는듯 어수선함 뭘 주문해도 바로 안되는...근데 이해해고 더 좋아지리라봄..,10,61,"['아니다', '손님', '많다', '안되다', '그렇다', '..', '정신', '없다', '서로', '사인', '안', '맞다', '어수선하다', '뭘', '주문', '하다', '안되다', '근데', '이해해', '고', '더', '좋아지다', '봄', '..']"
날씨 끝내줄 때 꼭 가세요,0,62,"['날씨', '끝내주다', '꼭', '가세', '요']"
카페 peak 옆에 대여점에서 텐트랑 이것저것 대여해서 갔습니다,1,62,"['카페', 'peak', '옆', '대', '점', '텐트', '랑', '대여', '하다', '가다']"
화장실도 깨끗하고 편의점도 가깝고 너무 좋아요,2,62,"['화장실', '도', '깨끗하다', '편의점', '도', '가깝다', '너무', '좋다']"
더워서 사람은 많지 않아요~,0,63,"['덥다', '사람', '은', '많다', '않다']"
편의점은 시원하니 좋습니다~,1,63,"['편의점', '은', '시원하다', '좋다']"
안에서 음료한잔하시고 더위식히세요.,2,63,"['안', '음료', '한잔', '하다', '더위', '식히다']"
화장실도 나름 깨끗합니다~,3,63,"['화장실', '도', '나름', '깨끗하다']"
화장실깨끗해요.,4,63,"['화장실', '깨끗하다']"
어떤 이의 고민이 지워지는 곳일까,0,64,"['어떻다', '이의', '고민', '지워지다', '곳', '이다']"
차박지로 유명한 곳입니다.,0,65,"['차', '박지', '유명하다', '곳', '이다']"
근처에 시장도 있고 공원도 있어서 피크닉 하기에 정말 좋읍니다.,1,65,"['근처', '시장', '도', '공원', '도', '피크닉', '하다', '정말', '좋다', '읍니', '다']"
봄가을 외출 장소로 강추.,2,65,"['봄', '가을', '외출', '장소', '강추']"
도로가 인접해서 조긍 시끄러운 건 단점.,3,65,"['도로', '인접', '하다', '조긍', '시끄럽다', '건', '단점']"
밤에 오니 야경도 예쁘고~ 편의점 라면도 넘 좋아용 ㅋ,0,66,"['밤', '오니', '야경', '도', '예쁘다', '편의점', '라면', '도', '넘다', '좋다', 'ㅋ']"
너무추워서 한강이 얼었네요,1,66,"['너무', '춥다', '한강', '얼다']"
사람 완전 많고 분위기 좋아요,0,67,"['사람', '완전', '많다', '분위기', '좋다']"
"저녁때 바람불어서 쌀쌀해서 가벼운 담요, 바람막이외투 필요해용",1,67,"['저녁때', '바람', '불어', '서', '쌀쌀하다', '가볍다', '담요', '바람막이', '외투', '필요하다']"
공사를 하고 있네요.,0,68,"['공사', '하다']"
"그래도 들어오기 전 캠핑 장비도 대여할 수 있고, 날씨가 오늘처럼 좋은 날, 즐겁게 피크닉을 즐길 수 있어요~",1,68,"['들어오다', '전', '캠핑', '장비', '도', '대여', '하다', '수', '날씨', '오늘', '처럼', '좋다', '날', '즐겁다', '피크닉', '즐기다', '수']"
날 풀리면 자전거 타고 항상 찾는 곳 앉아서 멍하게 한강 바라보고 있으면 마음이 차분해집니다.,0,69,"['날', '풀리다', '자전거', '타고', '항상', '찾다', '곳', '앉다', '멍하다', '한강', '바라보다', '마음', '차분해지다']"
해지면 옆 잠두봉선착장에서 고기구워 먹기도 하고 서울이 좋아질때네요,1,69,"['해지', '면', '옆', '잠두봉', '선착장', '고기구', '워', '먹기', '도', '하다', '서울', '좋아지다', '요']"
야경이 죽이는 한강라면 순삭맛있게먹었어요,0,70,"['야경', '죽이다', '한강', '라면', '순삭', '맛있다', '먹다']"
분위기좋음,1,70,"['분위기', '좋다']"
한강공원에서 앉아서 치맥이 버킷이었는데 분위기 좋았어요.,0,71,"['한강', '공원', '앉다', '치맥', '버킷', '이다', '분위기', '좋다']"
기분도 좋고 즐겁고 시간가는지 몰랐어요,1,71,"['기분', '도', '좋다', '즐겁다', '가다', '모르다']"
신랑과 야라 즐기고 라면 때렸어요~,0,72,"['신랑', '라', '즐기다', '라면', '때리다']"
운동하는사람 많고 시원하고 야경도 예뻐서 힐링하고 갑니다❤️,1,72,"['운동', '하다', '사람', '많다', '시원하다', '야경', '도', '예쁘다', '힐링', '하고', '가다', '❤️']"
망원1한강매점이 있어 한강라면 맛집이라는놀이터깔끔하고 잘되있음화장실깨끗하고 넓고 좋아요,0,73,"['망원', '한강', '매점', '한강', '라면', '맛집', '이라는', '놀이터', '깔끔하다', '잘', '되다', '화장실', '깨끗하다', '넓다', '좋다']"
피크닉 구역넓직한 평탄화되어있어 좋아요,1,73,"['피크닉', '구역', '넓다', '직하다', '평탄', '화', '되어다', '좋다']"
"한강변 자전거도로와 산책로가 잘 되어 있어서 주간이나 야간에 다니기가 편하고 휴게소가 있어서 물과 라면, 간식 하기가 넘 좋습니다",0,74,"['한', '강변', '자전거', '도로', '산책로', '자다', '되어다', '주간', '이나', '야간', '다니다', '기', '편하다', '휴게소', '물', '라면', '간식', '하다', '넘다', '좋다']"
한강뷰 좋은 산책로.,0,75,"['한강', '뷰', '좋다', '산책로']"
데이트겸 운동 하기 좋은 곳.,1,75,"['데이트', '겸', '운동', '하다', '좋다', '곳']"
봄과 여름엔 인산인해로 비추천.,2,75,"['봄', '여름', '엔', '인산인해', '비', '추천']"
"자전거 시즌이 시작되어 늘어나는 라이더들과 따릉이나 킥보드 데이트족들 ㅎㅎ
역시 망원한강공원만의 운치~!",0,76,"['자전거', '시즌', '시작', '되어다', '늘어나다', '라이더', '따릉', '이나', '킥', '보드', '데이트', '족', 'ㅎㅎ', '\r\n', '역시', '망원', '한강', '공원', '만의', '운치', '~!']"
는 편의점 ㅋㅋ,1,76,"['늘다', '편의점', 'ㅋㅋ']"
시원했구요.,0,77,['시원하다']
노을 맛집이었어요 ^^,1,77,"['노을', '맛집', '이다', '^^']"
