리뷰,rep,index,Processing,평가
"잠실한강공원
바람쐬기, 수다떨기, 먹으러가기 좋은 곳!",1,44,"['잠실', '한강', '공원', '\r\n', '바람', '쐬다', '수다', '떨기', '먹다', '가기', '좋다', '곳']",긍정
날씨좋을때 행복지수 업!,2,44,"['날씨', '좋다', '행복지수', '업']",긍정
갈때마다 행복해♡,3,44,"['갈다', '마다', '행복하다', '♡']",긍정
날 따뜻할 때 광합성하기 좋음.,0,45,"['날', '따뜻하다', '광합성', '하다', '좋다']",긍정
봄에는 장범준 노래 들으면서 산책하면 최고입니다.,1,45,"['봄', '에는', '장범준', '노래', '들다', '산책', '하다', '최고', '이다']",긍정
근처에 치킨집이나 편의점도 있어서 접근성도 좋아요.,2,45,"['근처', '치킨', '집', '이나', '편의점', '도', '접근성', '도', '좋다']",긍정
잠실의 명물 사우론 타워도 잘 보입니다.,3,45,"['잠실', '명물', '사우론', '타워', '도', '자다', '보이다']",긍정
"오늘 은 공기 가 참 좋았다 비 온 후라서인지
잠실대교 및을지나서 선착장 위에까지.",0,46,"['오늘', '은', '공기', '가다', '차다', '좋다', '비', '온', '후', '라서', '인지', '\r\n', '잠실대교', '지나다', '선착장', '위', '에까지']",긍정
걷고가면 확 터여서 좋지,1,46,"['걷다', '확', '터', '여서', '좋다']",긍정
"편의점 라면 4500원 4200원 치킨 23000원
싸진 않지만 경치 값이다...",0,47,"['편의점', '라면', '4500원', '4200원', '치킨', '23000원', '\r\n', '싸다', '않다', '경치', '값', '이다']",부정
한강 걷기 1인 뚜벅이인데요.,0,48,"['한강', '걷기', '인', '뚜벅', '인데', '요']",긍정
"2인 이상 같이 뛰는 분들은
왜 길 안비켜주세요?",1,48,"['인', '뛰다', '분', '은', '\r\n', '길', '안', '비키다']",부정
잠깐  1줄로 가는게 그렇게 싫으신건지...,2,48,"['줄', '가다', '그렇게', '싫다', '신건', '지']",부정
난 왜 여따 풀까요 ㅠㅠ,3,48,"['난', '따다', '풀다', '요', 'ㅠㅠ']",부정
방금도 걷다가 화딱지 진짜...,4,48,"['방금', '도', '걷다', '화', '딱지', '진짜']",긍정
가족과ㆍ친구들과ㆍ연인이 함께하기 좋은 곳,0,49,"['가족', 'ㆍ', '친구', 'ㆍ', '연인', '하다', '좋다', '곳']",긍정
"자전거 라이딩 장소 코스중하나
중간에 치킨집 편의점
잔디가 있고
차다니는 도로쪽에 화장실 있습니다",0,50,"['자전거', '라이딩', '장소', '코스', '중', '\r\n', '중간', '치킨', '집', '편의점', '\r\n', '잔디', '\r\n', '차다', '도로', '쪽', '화장실']",긍정
"사진찍기좋고
뷰가 좋습니다",1,50,"['사진', '찍기', '좋다', '\r\n', '뷰', '좋다']",긍정
"롯데월드타워도 보이고, 지금 단풍도 절경이고 자전거타는 많은 사람들..여유롭고 참 좋네요",0,51,"['롯데', '월드', '타워', '도', '보이', '고', '지금', '단풍', '도', '절경', '이고', '자전거', '많다', '사람', '..', '여유', '롭고', '차다', '좋다']",긍정
요즘 이렇게 날씨 좋을 때 돗자리나 텐트 깔고 여유로운 시간을 보내기 너무 좋네요!,0,52,"['요즘', '이렇게', '날씨', '좋다', '돗자리', '텐트', '깔다', '여유', '로운', '보내다', '너무', '좋다']",긍정
노을지는 하늘도 굳,1,52,"['노을', '지는', '하늘', '도', '굳다']",긍정
"이랜드 크루즈를 잠실로 예약해서 처음 방문했는데 전철로 2호선 잠실새내역 7번출구에서 15분정도 였고 찾기는 어렵지 않았고, 롯데월드타워건물 야경도 이뿌고 선착장 매표소 앞에 gs25시 편의좀도 있고, 치킨과 맥주 또는 커피를 마실수 있는 까페가 분위기 있고 가격도 비싸지 않아서 좋았음.",0,53,"['이랜드', '크루즈', '잠실', '예약', '하다', '처음', '방문', '하다', '전철', '호선', '잠실', '새', '내', '역', '번', '출구', '15분', '정도', '이다', '찾기', '는', '어렵다', '않다', '롯데', '월드', '타워', '건물', '야경', '도', '이뿌다', '선착장', '매표소', '앞', 'gs', '25시', '편의', '도', '치킨', '맥주', '또는', '커피', '말다', '까페', '분위기', '가격', '도', '비싸다', '않다', '좋다']",긍정
자전거로 양재천부터 잠실한강공원까지 라이딩을 했는데..,0,54,"['자전거', '양재천', '잠실', '한강', '공원', '라이딩', '하다', '..']",부정
현재(2020.3.17) 편의점 두 곳이 모두 내부수리중 이라는 표지만 붙어있어서 실망스러웠음.,1,54,"['현재', '2020.3', '17', '편의점', '두', '곳', '내부', '수리', '중', '이라는', '표지', '만', '붙다', '실망', '스럽다']",부정
자전거도로와 화장실은 잘 정비되어 있음.,2,54,"['자전거', '도로', '화장실', '은', '자다', '정비', '되어다']",긍정
깨끗하고 넓으며 시원시원한 강변 경치를 감상할 수 있어 좋습니다.,0,55,"['깨끗하다', '넓다', '시원시원하다', '강변', '경치', '감상', '하다', '수', '좋다']",긍정
"주차공간도 넉넉하게 제공되어 운동, 산책, 데이트 등 다양한 목적으로 찾을 수 있는 곳이라 생각합니다.",1,55,"['주차공간', '도', '넉넉하다', '제공', '되어다', '운동', '산책', '데이트', '다양하다', '목적', '찾다', '수', '곳', '이라', '생각', '하다']",긍정
날씨 좋을 때 다시 찾고 싶은 곳입니다.,2,55,"['날씨', '좋다', '다시', '찾다', '싶다', '곳', '이다']",긍정
"한국인의 휴식공간, 한강💙
돗자리 가져가서 근처 편의점 라면을 사먹어도 좋고, 치킨을 시켜먹어도 좋고~ 그냥 여기선 뭘 해도 좋아요…",0,56,"['한국인', '휴식', '공간', '한강', '💙', '\r\n', '돗자리', '가져가다', '근처', '편의점', '라면', '사먹다', '좋다', '치킨', '먹다', '좋다', '그냥', '기선', '뭘', '해도', '좋다']",긍정
"가족여인 모두가 편하게 휴식을 취할수있는곳
가깝지 않아도 편하게 갈수있음",0,57,"['가족', '여인', '편하다', '휴식', '취', '하다', '곳', '\r\n', '가깝다', '않다', '편하다', '갈다']",긍정
말해입만아프죠^^,0,58,"['말', '하다', '입', '만', '아프다', '^^']",긍정
"서울사람은 좋겠수다
이런곳이 지방에 더 많아야하는데
그게 좀 아쉽네요
(경치만 좋은게 아니라 접근성, 편의시설등)",1,58,"['서', '울', '사람', '은', '좋다', '\r\n', '곳', '지방', '더', '많다', '\r\n', '그게', '아쉽다', '\r\n', '경치', '만', '좋다', '은', '게', '아니다', '접근성', '편의', '시설']",긍정
날도 좋고 뷰도 이쁘네요.,0,59,"['날', '도', '좋다', '뷰', '도', '이쁘다']",긍정
자전거 타는 사람들이 많아 걸어다닐 때 조심하세요.,1,59,"['자전거', '사람', '많다', '걸다', '다니다', '조심하다']",긍정
편의점도 곳곳에 있어 간식 먹기도 좋아요,2,59,"['편의점', '도', '곳곳', '간식', '먹기', '도', '좋다']",긍정
가까운 곳에 시원하게 트인 경치와 한강이 있고 휴식과 운동을 취할 수 있는 공간이 있어서...,0,60,"['가깝다', '곳', '시원하다', '트이다', '경치', '한강', '휴식', '운동', '취할', '수', '공간']",긍정
"경치도 좋고  남녀노소 젊은이들도 많고
요즘같은 코르나엔 땀도 흘리고 참좋은 장소인듯",0,61,"['경치', '도', '좋다', '남녀', '노소', '젊은이', '도', '많다', '\r\n', '요즘', '코르', '엔', '땀', '도', '흘리다', '차다', '좋다', '장소', '인', '듯']",긍정
꽃들도 예쁘고 산책나온 사람들도 많아 좋네요 💕…,0,62,"['꽃', '도', '예쁘다', '산책', '나오다', '사람', '도', '많다', '좋다', '💕']",긍정
강변따라 산책로가 잘 되어있네요.,0,63,"['강변', '따르다', '산책로', '자다', '되어다']",긍정
평일과 주말에 다 가보았으나 여의도에 비하면 뭐가 별로 없음.,0,64,"['평일', '주말', '다', '가보다', '여의도', '비', '하다', '뭐', '별로', '없다']",부정
대여소나 그런것도 적음.,1,64,"['대여', '소나', '그런', '도', '적다']",부정
그러나 화장실이 더 자주 있고 편의점 옆에 작게 치킨집이 딸려있음.(사람이 많으면 무용지물),2,64,"['화장실', '더', '자주', '편의점', '옆', '작다', '치킨', '집', '딸리다', '.(', '사람', '많다', '무용지물']",부정
"주말에 가면 공방?류와 플리마켓, 공연 등도 소소하게 하지만 딱히 볼건 없음.",3,64,"['주말', '가면', '공', '방', '류', '플리', '마켓', '공연', '도', '소소하다', '딱하다', '보다', '없다']",부정
평일에 사람 적은 한강을 원한다면 괜찮으나 여의도를 생각하고 가면 규모가 작은 편.,4,64,"['평일', '사람', '적다', '한강', '원하다', '괜찮다', '여의도', '생각', '하고', '가면', '규모', '작다', '편']",긍정
"유람선을 탄다면 만 오천원에 40분간 물과 바람, 떠드는 아이들, 애매하지만 열심히 하는 밴드와 비싼 매점을 경험할 수 있다.",5,64,"['유람선', '만', '오천원', '40분', '간', '물', '바람', '떠들다', '애매하다', '열심히', '하다', '밴드', '비싸다', '매점', '경험', '하다', '수']",긍정
(유람선은 정각에 탑승하고 평일/주말 시간대별로 약간 상이한 가격이다.),6,64,"['유람선', '은', '정각', '탑승', '하고', '평일', '/', '주말', '시간대', '별로', '상이', '한', '가격', '이다', '.)']",부정
사람도 많지않고 남산타워와 롯데타워가 다 보여요,0,65,"['사람', '도', '많다', '않다', '남산타워', '롯데', '타워', '다', '보이다']",부정
뷰가 좋습니다,1,65,"['뷰', '좋다']",긍정
지하철역에서 걸어갈 수는 있는데 여름엔 더워요,2,65,"['지하철역', '걸어가다', '수', '는', '여름', '엔', '덥다']",부정
킥보드나 따릉이 추천합니다,3,65,"['킥', '보드', '따릉', '추천', '하다']",긍정
한여름철 가장 시원한 장소입니다,0,66,"['한', '여름철', '가장', '시원하다', '장소', '이다']",긍정
"쉴장소도 많고 데크를 깔아놓아
앉아서 쉬기도 좋고
수중보쪽에서 불어오는
신선한 바람 더위가 싹
가십니다",1,66,"['쉬다', '장소', '도', '많다', '데크', '깔다', '\r\n', '앉다', '쉬', '기도', '좋다', '\r\n', '수중', '보쪽', '불어오다', '\r\n', '신선하다', '바람', '더위', '싹', '\r\n', '가시다']",긍정
잠실대교 부근 물비린내 심해요.,0,67,"['잠실대교', '부근', '물', '비리다', '심해', '요']",부정
날벌레도 아직 있습니다.,1,67,"['날', '벌레', '도', '아직']",부정
그래도 노을은 죽이네요!!,2,67,"['노을', '은', '죽이다', '!!']",긍정
한강의 조망이 한눈에 펼쳐있고 탄천과 양재천이 합류하는 지점 ㅡ 자전거 길로 라이딩하면서 잠시 쉬어가는장소,0,68,"['한강', '조', '망', '한눈', '펼치다', '탄천', '양재천', '합류', '하다', '지점', 'ㅡ', '자전거', '길', '라이딩', '하다', '쉬다', '장소']",긍정
깔끔하고 시원해서 좋아요.,0,69,"['깔끔하다', '시원하다', '좋다']",긍정
요즘 송파둘레길 잘되어 있네요,1,69,"['요즘', '송파', '둘레길', '잘', '되어다']",긍정
오늘 날이 너무 청명하고 맑아서 집에 있기에  너무 아까웠어요~,0,70,"['오늘', '날', '너무', '청명', '하고', '맑다', '집', '너무', '아깝다']",부정
자전거 길 이 잘 되어있고 넓은 강은 보기만 해도 시원합니다,0,71,"['자전거', '길', '자다', '되어다', '넓다', '강', '은', '보기', '만', '해도', '시원하다']",긍정
자전거를 타고 한강변을 달리기에 좋은 가을.,0,72,"['자전거', '타고', '한', '강변', '달리기', '좋다', '가을']",긍정
자전거를 타고 잠실부터 반포까지 자주 방문함.,1,72,"['자전거', '타고', '잠실', '반포', '자주', '방문', '함']",긍정
"여름엔 더운데 자전거의 속도감으로 시원함을 느끼고, 가을에는 천천히 가을 풍경을 감상하면서 따뜻함을 느낄 수 있음.",2,72,"['여름', '엔', '덥다', '자전거', '속', '도감', '시원하다', '느끼다', '가을', '에는', '천천히', '가을', '풍경', '감상', '하다', '따뜻하다', '느끼다', '수']",긍정
가을 산책장소로 강추.,3,72,"['가을', '산책', '장소', '강추']",긍정
주차비가 있지만 저렴합니다.,0,73,"['주', '차비', '저렴하다']",긍정
"한강 공원에서 치맥하시고~
편의점 조리라면도 먹고,
사람 구경도 하고
아름다운 야경과 일출도 보고왔어요.",1,73,"['한강', '공원', '치맥', '하다', '\r\n', '편의점', '조리라', '면도', '먹다', '\r\n', '사람', '구경', '도', '하다', '\r\n', '아름답다', '야경', '일출', '도', '보고오다']",긍정
"박태기나무에 꽃이 활짝
너무 예쁜 광경에 기분까지 좋아졌네요",0,74,"['박태기나무', '꽃', '활짝', '\r\n', '너무', '예쁘다', '광경', '기분', '좋아지다']",긍정
일출 보러 갔어요,0,75,"['일출', '보다', '가다']",부정
공휴일에도 주차비 받네요,1,75,"['공휴일', '에도', '주', '차비', '받다']",부정
사람 많고 운동도 많이들 하시네요,2,75,"['사람', '많다', '운동', '도', '많이', '들다', '하다']",긍정
바람 쐬러 가기 좋아요,3,75,"['바람', '쐬다', '가기', '좋다']",긍정
데이트 코스로도 완벽하고 산책로 시설까지 좋아요,0,76,"['데이트', '코스', '도', '완벽하다', '산책로', '시설', '좋다']",긍정
옛날에 캠핑하던 행사도 있어서 가족끼리 다녀왔습니다.,1,76,"['옛날', '캠핑', '하다', '행사', '도', '가족', '끼리', '다녀오다']",긍정
좋은 기억들이 많아요!,2,76,"['좋다', '기억', '많다']",긍정
모두들 행복하세요,3,76,['행복하다'],긍정
편의점이나 이동식화장실도 중간 중간 있고 사람도 적당히 있어서 주말 오후를 잠시 즐기기에 좋았다..,0,77,"['편의점', '이나', '이동식', '화장실', '도', '중간', '중간', '사람', '도', '적당하다', '주말', '오후', '즐기다', '좋다', '..']",긍정
주차장 빠져나갈 때 최악 ㅋㅋㅋㅋ 너무 막히는데 따로 길 정리해주거나 하는 사람이 없다보니 그냥 막 chaos였음...,1,77,"['주차장', '빠져나가다', '최악', 'ㅋㅋㅋㅋ', '너무', '막히다', '따로', '길', '정리', '해주다', '하다', '사람', '없다', '보다', '그냥', '막', 'chaos', '였음']",부정
